user,time,lat,lon,poi,user_id,poi_id,hour
2947,2010-07-27 06:10:45+00:00,42.1752516333,-88.3821042167,120598.0,2326,17533,6
9011,2010-09-21 03:19:52+00:00,40.826946067,-73.9281177521,11720.0,5955,1059,3
6248,2010-09-22 23:35:40+00:00,29.7343836543,-95.4180407524,61672.0,4555,11018,23
2028,2010-08-07 19:36:18+00:00,40.7538160368,-73.983618021,11834.0,1605,1096,19
2141,2010-01-08 23:24:41+00:00,30.1993534833,-93.2460097333,279029.0,1694,28302,23
7129,2010-05-24 22:56:36+00:00,-33.4986997833,151.3161190667,1083867.0,5055,55243,22
6553,2010-06-27 19:31:55+00:00,37.7783555476,-122.3894011974,10677.0,4742,755,19
7211,2010-02-06 03:11:50+00:00,28.2423099333,-80.7279854333,442590.0,5098,36044,3
4256,2010-07-27 19:01:33+00:00,37.3850416833,-122.0845044833,78294.0,3254,13145,19
891,2010-07-17 04:06:42+00:00,13.4771456819,144.7413700819,966408.0,732,52549,4
8438,2009-12-25 09:15:09+00:00,46.4976867667,-63.3918631833,115159.0,5624,17049,9
5471,2010-01-24 02:08:46+00:00,39.9998652535,-105.2604174614,41938.0,4086,7824,2
5206,2010-03-16 15:18:11+00:00,35.6533984667,-97.5312281,36748.0,3915,6827,15
5144,2010-07-20 01:43:52+00:00,32.9658090178,-96.6439175606,47524.0,3872,8787,1
6048,2010-08-30 05:11:43+00:00,35.5987164333,-97.5824257833,23390.0,4428,3840,5
3167,2010-06-15 23:51:41+00:00,36.1164182103,-115.1752567291,11101.0,2504,898,23
4916,2010-03-28 13:40:45+00:00,38.78295595,-77.1233247,625020.0,3734,42500,13
776,2010-09-01 11:01:31+00:00,37.8102247204,-122.2659337521,106803.0,645,16277,11
3824,2010-06-12 14:57:32+00:00,30.2674412667,-97.7473139667,13719.0,2981,1602,14
1543,2010-10-12 19:14:51+00:00,30.4004386567,-97.7451480769,42933.0,1236,7978,19
1404,2010-08-18 02:13:40+00:00,33.84912669,-84.36395895,313773.0,1130,30126,2
3599,2010-05-30 01:15:45+00:00,29.5198646833,-95.1920433333,1194780.0,2841,57595,1
1712,2010-09-25 08:33:40+00:00,51.3887796469,0.5430027721,799246.0,1361,48136,8
6025,2010-08-21 18:59:14+00:00,35.48955982,-97.5248934,482099.0,4412,37609,18
3434,2010-07-17 14:50:10+00:00,30.4042226848,-97.6754438398,242010.0,2717,26251,14
4686,2009-12-26 20:48:12+00:00,33.8078484929,-117.9221391678,267700.0,3559,27781,20
8376,2010-09-01 15:37:01+00:00,32.5971839444,-97.1484245631,915451.0,5587,51208,15
2211,2010-09-07 00:44:44+00:00,28.3448486834,-81.4883480452,1170129.0,1744,57084,0
6296,2009-11-05 20:53:47+00:00,40.0141514333,-105.2275156167,65328.0,4590,11544,20
6481,2010-02-06 04:42:54+00:00,40.7425821368,-73.9967970325,492168.0,4710,37985,4
3694,2010-01-14 01:22:53+00:00,30.26714855,-97.74442975,371261.0,2903,32987,1
4589,2010-08-09 13:49:54+00:00,52.6529022371,-0.4768699408,47344.0,3482,8760,13
6389,2009-10-20 21:37:57+00:00,37.4162119174,-122.1521115303,50431.0,4654,9297,21
3412,2010-08-01 01:13:30+00:00,28.3456304167,-81.4209219667,261931.0,2698,27439,1
9457,2010-10-09 16:49:18+00:00,34.7557237,-92.2714522167,65590.0,6163,11577,16
2685,2010-06-28 00:27:13+00:00,39.1883187548,-96.5561234951,696883.0,2110,45035,0
6258,2010-03-17 01:00:32+00:00,30.26747125,-97.7402715667,38000.0,4562,7062,1
2653,2010-08-25 21:40:20+00:00,32.7900960129,-79.8522327281,791500.0,2087,47931,21
3328,2010-08-12 15:19:59+00:00,30.2673145706,-97.7401685715,697858.0,2637,45072,15
531,2010-02-26 02:59:28+00:00,34.0857973975,-118.3441185341,612582.0,450,42126,2
143,2010-02-05 17:21:09+00:00,30.2918763167,-97.8736784167,36697.0,123,6816,17
4900,2010-02-07 11:58:38+00:00,51.51758074,-0.11986732,414847.0,3720,34873,11
1671,2010-10-03 17:18:44+00:00,49.1079941833,6.2256792167,412361.0,1330,34796,17
3592,2010-01-20 00:34:21+00:00,30.3499352948,-97.7969026566,23889.0,2836,3952,0
4533,2010-03-14 02:06:15+00:00,30.2954083351,-97.7423626184,22865.0,3441,3705,2
3379,2010-01-17 23:14:10+00:00,32.7474170459,-97.3265504837,17229.0,2675,2419,23
5170,2010-09-13 19:15:50+00:00,40.1653851833,-105.1001575167,34526.0,3887,6382,19
1216,2010-09-19 13:08:57+00:00,39.28354251,-76.57380443,1313346.0,993,59796,13
4906,2010-01-21 00:45:52+00:00,34.06479609,-118.47124046,266476.0,3726,27713,0
2355,2010-02-16 07:30:47+00:00,32.7620792399,-117.1464657784,31656.0,1850,5781,7
2822,2010-06-04 18:00:56+00:00,39.9839600595,-82.7718544006,380697.0,2223,33425,18
266,2010-02-22 18:09:32+00:00,30.4325025077,-97.7713412046,47583.0,227,8797,18
763,2010-07-30 16:19:24+00:00,38.6783264,-77.278699233,1512414.0,636,63362,16
3012,2009-10-20 13:53:50+00:00,35.6559856833,-97.47515665,25326.0,2377,4326,13
2,2010-09-18 09:12:40+00:00,37.78982692,-122.39760303,983525.0,2,52957,9
685,2010-09-26 13:54:29+00:00,1.32525634,103.8502779,1821300.0,573,64944,13
546,2010-04-09 17:25:07+00:00,38.9495143002,-77.3536824848,898469.0,465,50757,17
496,2010-04-10 14:06:12+00:00,35.61881735,-97.57016265,71403.0,424,12334,14
471,2010-09-11 02:50:25+00:00,30.26280055,-97.7250684167,123535.0,400,17779,2
1663,2010-01-27 14:35:23+00:00,35.4686544466,-97.5171483536,26912.0,1327,4726,14
5277,2010-01-11 21:15:19+00:00,30.1988917167,-97.8085827,31408.0,3970,5726,21
5046,2009-12-23 23:10:22+00:00,43.0906109066,-77.5150670844,260925.0,3811,27367,23
5946,2009-12-26 19:54:16+00:00,43.1574629882,-77.5712254643,223948.0,4365,25088,19
8492,2010-06-25 02:18:50+00:00,37.1236418,-122.1216292667,740712.0,5662,46495,2
6006,2010-06-02 22:12:44+00:00,34.8308757537,-82.3003732764,812291.0,4404,48509,22
2278,2010-06-17 23:52:44+00:00,30.26955485,-97.74220705,10305.0,1792,592,23
7104,2010-04-18 03:19:21+00:00,33.8085081765,-117.8687095642,442949.0,5042,36065,3
4492,2009-10-17 16:58:46+00:00,31.4979763667,-94.7621316167,51368.0,3410,9462,16
6572,2010-01-15 19:33:24+00:00,39.7461835699,-104.9956297874,31191.0,4754,5680,19
3228,2010-08-28 23:32:12+00:00,42.2395944,-83.7471469667,865548.0,2550,49927,23
3299,2010-07-01 06:42:33+00:00,47.61769229,-122.32849526,544201.0,2612,39828,6
1643,2010-10-13 18:50:53+00:00,59.3519174667,17.9568333167,484859.0,1310,37703,18
2899,2010-03-19 21:43:54+00:00,30.266346,-97.735527,686336.0,2288,44651,21
984,2010-06-30 20:27:32+00:00,51.5355316833,0.0353858667,778258.0,802,47518,20
416,2010-01-15 03:17:27+00:00,37.45822205,-122.42997165,384099.0,353,33612,3
891,2010-07-10 20:47:34+00:00,13.5137766,144.8427971833,216612.0,732,24597,20
7757,2010-09-15 18:04:35+00:00,51.5550212474,-0.1084685326,32080.0,5322,5862,18
2786,2010-08-13 12:40:10+00:00,51.5219955196,-0.0799620152,370471.0,2190,32947,12
1108,2010-04-06 16:32:17+00:00,21.3169826066,-157.8703379631,63805.0,907,11316,16
381,2010-05-20 00:28:47+00:00,29.980215532,-95.5131304264,883711.0,325,50350,0
1508,2010-10-03 09:46:31+00:00,39.91170364,-82.76176923,2153741.0,1206,65433,9
1468,2010-08-30 08:33:03+00:00,59.32869195,18.0664579,84111.0,1178,13831,8
4701,2009-11-18 17:49:43+00:00,51.1569542702,-0.1756095886,25673.0,3570,4419,17
2645,2010-06-06 19:53:04+00:00,39.5912211127,-104.8617124557,335130.0,2079,31203,19
3925,2010-03-12 22:16:15+00:00,29.7698361,-95.3962852667,48162.0,3044,8905,22
3360,2010-04-09 00:23:08+00:00,30.6117770167,-96.3215248,578636.0,2664,41016,0
167,2009-11-17 21:20:22+00:00,50.8255928143,-0.138283968,81496.0,142,13553,21
339,2010-05-13 21:00:33+00:00,38.9715419647,-95.2353050728,328754.0,288,30861,21
1641,2010-07-26 10:49:44+00:00,62.27426862,17.12416374,1505259.0,1308,63244,10
1426,2010-04-25 19:23:25+00:00,21.51657225,39.2314696167,1014518.0,1147,53703,19
2100,2010-07-22 19:17:25+00:00,43.39656185,-79.74818925,917333.0,1664,51267,19
3191,2010-07-24 21:34:26+00:00,33.002007,-96.7650675667,13377.0,2520,1519,21
687,2010-08-26 22:41:36+00:00,41.2221379833,-73.1687321833,906673.0,575,50991,22
1052,2010-07-17 00:01:40+00:00,36.74231715,-119.7706602333,390889.0,860,33892,0
472,2010-01-11 00:46:43+00:00,37.7657511667,-122.4501353667,161522.0,401,20712,0
4936,2010-03-15 18:57:30+00:00,30.2646876667,-97.73876595,695292.0,3748,44971,18
3665,2010-02-15 19:47:04+00:00,31.3891995,-97.2114199,17020.0,2883,2362,19
879,2010-10-12 02:04:28+00:00,-6.1874780709,106.8308186531,4082194.0,724,67553,2
3254,2010-05-13 00:30:45+00:00,41.0223273,-73.6249125833,288009.0,2575,28783,0
339,2010-08-09 17:21:23+00:00,38.9709621,-95.27501702,1249759.0,288,58733,17
522,2009-10-04 15:05:29+00:00,35.175395,-80.79576,30528.0,444,5532,15
4849,2010-02-14 11:57:13+00:00,52.2030448914,0.120464325,421471.0,3679,35162,11
7139,2010-06-28 12:32:57+00:00,33.502569,-86.8097816167,1083172.0,5062,55230,12
1336,2010-08-26 17:12:03+00:00,47.6088452333,-122.3405957167,10710.0,1087,768,17
3446,2010-07-18 00:18:09+00:00,47.614289557,-122.317689002,1373768.0,2728,60925,0
4235,2010-09-29 17:13:22+00:00,37.7667611333,-122.4128793,387603.0,3235,33733,17
3128,2009-12-16 05:03:06+00:00,37.2935922333,-121.9447235833,30898.0,2471,5619,5
4403,2009-11-27 19:43:12+00:00,32.71038293,-117.16013252,138483.0,3357,18912,19
887,2010-01-12 01:03:54+00:00,22.2802311499,114.1595417261,326991.0,729,30807,1
4425,2010-03-09 21:57:41+00:00,37.8060907854,-122.417363898,330421.0,3370,30962,21
1100,2010-06-13 13:51:20+00:00,59.331515783,18.26010365,1260964.0,899,58961,13
6931,2009-12-03 19:22:49+00:00,47.9998942723,7.8323292732,124148.0,4952,17836,19
3870,2010-01-15 01:21:02+00:00,30.3932936,-97.745779,31335.0,3012,5710,1
2255,2010-04-15 21:40:15+00:00,35.8431082014,-78.6823439598,28352.0,1773,5075,21
2471,2010-03-24 21:58:05+00:00,28.5972865,-81.3509548333,201584.0,1935,23514,21
57,2009-12-07 05:45:07+00:00,49.1950263618,-123.177895546,22292.0,45,3554,5
6592,2010-06-05 21:36:43+00:00,35.6413597167,-120.6873718167,664531.0,4764,43795,21
1265,2010-09-06 06:50:11+00:00,49.7458506337,8.6022627354,719833.0,1029,45815,6
395,2010-09-26 23:51:42+00:00,44.19043862,-77.39567863,408291.0,336,34615,23
1238,2010-05-16 16:04:10+00:00,47.9506835,11.1072903,850021.0,1007,49524,16
209,2010-09-16 00:03:46+00:00,41.976398963,-87.668489266,3793268.0,177,67278,0
6827,2010-06-09 00:28:33+00:00,37.7835366015,-122.4092173576,49466.0,4894,9150,0
9024,2010-08-06 22:41:28+00:00,40.7396535761,-73.9868143699,866974.0,5960,49966,22
726,2010-04-10 16:08:35+00:00,51.4369654903,0.2704042196,137055.0,607,18816,16
468,2010-04-16 14:35:27+00:00,30.2180239404,-97.7522063255,928962.0,397,51561,14
719,2010-07-23 19:58:38+00:00,38.785401783,-77.58935005,1237974.0,601,58477,19
7178,2010-02-05 04:48:24+00:00,43.63984876,-79.3913698196,204555.0,5085,23700,4
1061,2010-09-30 06:14:57+00:00,53.5414868772,-113.524389267,315779.0,868,30238,6
5840,2010-04-29 20:32:34+00:00,37.7946692705,-122.3966485262,738071.0,4303,46405,20
6387,2010-08-14 07:58:18+00:00,37.7818984667,-122.3988797167,172697.0,4652,21574,7
209,2010-03-12 04:07:58+00:00,30.2912431068,-97.7051075876,132921.0,177,18557,4
3340,2010-10-04 17:41:13+00:00,32.7584141667,-97.7987083167,333525.0,2648,31115,17
443,2010-07-11 18:43:40+00:00,36.0505531,-94.2012653,821171.0,375,48755,18
164,2009-12-19 17:08:57+00:00,49.5037538033,11.4409303665,149713.0,140,19801,17
197,2010-04-06 01:37:17+00:00,32.97499745,-96.7143398167,19376.0,167,2920,1
5677,2010-04-06 00:19:52+00:00,30.2805350333,-97.7584894667,116710.0,4206,17196,0
232,2010-05-31 14:44:44+00:00,34.8835493667,-92.3822787333,310655.0,196,29999,14
2595,2010-08-08 16:53:12+00:00,30.4478157167,-97.75721185,34848.0,2035,6460,16
714,2010-09-14 14:22:56+00:00,54.9616432307,-1.6031885147,1966548.0,597,65168,14
620,2010-07-30 12:15:31+00:00,35.469578651,139.6251958609,1526323.0,526,63573,12
7139,2010-07-03 00:26:06+00:00,33.3720579853,-86.7956292629,1286264.0,5062,59345,0
1251,2010-09-28 18:21:54+00:00,21.5592673667,39.1529070167,1096213.0,1019,55520,18
5913,2010-06-14 11:40:37+00:00,43.0423224833,-77.46055365,48867.0,4346,9025,11
3507,2010-08-14 18:08:23+00:00,41.9176803584,-87.6382878578,43147.0,2776,8030,18
2100,2010-08-21 20:15:42+00:00,44.4124782927,-79.6859836578,60815.0,1664,10888,20
2604,2010-06-30 16:34:35+00:00,42.2082991378,-83.6814950021,85461.0,2042,13944,16
1010,2010-10-16 11:53:52+00:00,28.44851166,-81.41684466,1599180.0,824,64659,11
2049,2010-02-01 12:59:29+00:00,35.6584294988,139.698843956,189485.0,1625,22676,12
7028,2010-08-04 16:15:19+00:00,49.8004978833,9.9263773167,115225.0,5000,17053,16
6229,2010-09-15 19:56:48+00:00,47.5991170162,-122.3318731785,17694.0,4539,2540,19
3103,2010-09-11 05:23:27+00:00,34.187286333,-118.601005777,3484948.0,2450,66982,5
2693,2010-08-08 19:40:55+00:00,36.0611728025,-95.8147501945,80698.0,2117,13452,19
5890,2010-07-20 18:38:54+00:00,33.8602264167,-117.9193239833,965619.0,4336,52525,18
4670,2010-03-19 07:43:14+00:00,48.1362220667,11.5343813833,737180.0,3548,46373,7
2121,2010-08-24 23:38:46+00:00,40.05766893,-105.281928714,1340093.0,1678,60291,23
7167,2010-09-09 07:36:39+00:00,50.272867217,-3.690929983,3355954.0,5080,66825,7
4620,2010-02-14 16:04:47+00:00,33.0491699773,-117.2602596084,37882.0,3510,7046,16
1215,2010-08-25 20:58:04+00:00,29.6883158333,-98.4764937333,1047275.0,992,54466,20
3228,2010-09-18 17:48:03+00:00,38.863313543,-77.0629039407,857478.0,2550,49726,17
360,2010-06-29 19:26:46+00:00,36.61623042,-121.9016084,508031.0,306,38556,19
570,2010-07-01 17:33:01+00:00,39.09757,-94.5832883,218396.0,487,24706,17
578,2010-07-09 16:31:56+00:00,40.743874309,-73.9871720907,208417.0,493,23962,16
5734,2010-10-16 05:54:52+00:00,30.2635801743,-97.7277445793,399939.0,4241,34295,5
3078,2010-10-09 02:58:14+00:00,35.5612234167,-77.407739,709054.0,2430,45422,2
3593,2009-12-31 16:27:58+00:00,30.0668779,31.21938389,271440.0,2837,27937,16
697,2010-10-16 17:53:21+00:00,47.4581567273,-122.2583055496,15561.0,583,2035,17
777,2010-09-12 05:58:47+00:00,32.5426143408,-117.0294034481,966266.0,646,52545,5
6320,2010-05-23 19:55:48+00:00,39.3353083833,-82.0657855167,336871.0,4608,31297,19
323,2010-08-15 13:26:35+00:00,30.2965525333,-97.7075104,274609.0,272,28075,13
3679,2010-05-08 00:57:41+00:00,36.1770030667,-86.7486051667,83223.0,2893,13721,0
3258,2010-06-25 05:57:26+00:00,29.7522642833,-95.3541096667,525638.0,2579,39181,5
2547,2010-05-30 15:28:51+00:00,37.113590467,-113.61615425,1190542.0,1994,57480,15
8626,2010-09-29 17:07:54+00:00,39.9721169833,-83.0039197833,15784.0,5737,2078,17
242,2010-04-10 02:26:45+00:00,30.2955357104,-97.7416491508,15255.0,206,1968,2
5667,2010-07-23 17:43:34+00:00,30.2818569759,-97.7412414551,35737.0,4199,6626,17
7836,2010-10-19 13:00:00+00:00,39.291542756,-76.615418803,1526787.0,5345,63581,13
1725,2010-09-05 18:51:17+00:00,35.61018515,-97.5863741833,439870.0,1369,35921,18
8129,2010-09-22 17:05:23+00:00,32.7821359417,-96.7725262069,371345.0,5467,33000,17
6565,2010-09-23 01:18:43+00:00,37.8255348167,-122.2534504833,15781.0,4748,2077,1
9523,2010-10-12 21:02:20+00:00,27.9248056428,-82.5960731506,31766.0,6192,5797,21
3647,2010-02-28 18:47:36+00:00,44.9304971995,-89.681289196,113859.0,2873,16921,18
1335,2010-09-01 07:47:32+00:00,51.5216817637,-0.1163542271,2547764.0,1086,65925,7
116,2010-05-05 21:15:21+00:00,30.3947917366,-97.7524960041,72272.0,100,12444,21
6220,2010-09-04 02:22:54+00:00,34.0255459667,-117.8943000833,749224.0,4536,46726,2
8623,2010-04-16 22:02:35+00:00,38.9930534333,-94.5938730167,10439.0,5736,655,22
4535,2010-10-06 22:31:28+00:00,32.7903047268,-117.2535855638,737561.0,3443,46390,22
2319,2010-09-10 19:09:24+00:00,30.394068467,-97.726786,2728244.0,1824,66124,19
3463,2010-01-12 23:21:29+00:00,37.7855207387,-122.4018788338,77110.0,2743,13008,23
6530,2009-11-14 19:28:14+00:00,47.4586790676,-122.2633357992,101327.0,4730,15727,19
5563,2010-02-05 23:03:43+00:00,37.7687074667,-122.4286856333,38788.0,4138,7209,23
8291,2009-11-28 11:14:49+00:00,50.8523966036,-0.135072031,58691.0,5538,10582,11
3158,2010-03-04 22:52:12+00:00,39.20195815,-77.2460884333,588857.0,2495,41340,22
5997,2010-03-21 02:23:09+00:00,34.0820150021,-118.3617505431,29795.0,4399,5388,2
3245,2009-12-15 01:52:04+00:00,34.0118842533,-118.419546783,211020.0,2566,24154,1
438,2010-06-06 20:47:23+00:00,30.2666937255,-97.7435481548,50782.0,371,9369,20
437,2010-07-23 23:31:16+00:00,30.264949315,-97.7308881283,929046.0,370,51566,23
1010,2010-08-20 16:34:53+00:00,28.4580063,-81.3977819833,181223.0,824,22140,16
3328,2010-05-13 21:56:05+00:00,30.2643378,-97.7701825667,54066.0,2637,9896,21
2139,2010-09-14 05:55:09+00:00,37.742816,-122.421277,26426.0,1692,4607,5
2641,2010-10-08 19:10:35+00:00,42.354452937,-71.065557003,10290.0,2075,585,19
53,2010-05-01 01:24:34+00:00,37.7963564167,-122.4219402167,24665.0,41,4130,1
3909,2010-07-03 22:03:41+00:00,33.7023853654,-78.92329216,125397.0,3037,17922,22
2536,2010-08-07 03:09:05+00:00,33.6508599908,-117.742806673,285590.0,1984,28631,3
1970,2010-04-24 00:06:23+00:00,37.73837555,-84.2655710167,588444.0,1565,41328,0
395,2010-09-17 19:46:23+00:00,43.5961582858,-79.7871351242,1331363.0,336,60151,19
2002,2010-09-19 15:07:14+00:00,49.4875382399,8.4288364649,3961899.0,1589,67432,15
4794,2010-09-03 21:08:48+00:00,30.2018540498,-97.6674485207,629130.0,3637,42639,21
3395,2010-08-15 22:22:23+00:00,33.0039938889,-96.7082154751,116698.0,2687,17194,22
8180,2009-11-18 21:30:42+00:00,47.50394715,19.05775605,111335.0,5488,16688,21
6112,2010-03-16 00:43:15+00:00,30.2686964002,-97.7456147969,9313.0,4468,189,0
576,2010-03-12 14:37:57+00:00,32.844584573,-96.8498468399,26106.0,491,4530,14
590,2010-10-15 01:45:23+00:00,38.2510047405,-85.7577431202,82929.0,503,13696,1
3360,2010-03-26 22:07:49+00:00,30.6382159833,-96.3163907333,668817.0,2664,43977,22
1180,2010-07-18 17:02:05+00:00,33.0718788,-97.0327275667,48065.0,963,8879,17
7665,2010-09-06 00:49:45+00:00,44.4780955621,-73.2113851155,397955.0,5283,34198,0
304,2010-08-07 18:35:09+00:00,34.1961143486,-118.3539104462,17888.0,260,2603,18
8371,2009-10-24 23:20:18+00:00,38.8863574833,-77.0190392,61476.0,5584,10971,23
880,2010-09-09 20:50:44+00:00,59.86046683,17.642928241,2747172.0,725,66157,20
918,2010-03-27 13:22:07+00:00,50.7867444167,-1.9099843333,563540.0,752,40481,13
8846,2010-09-17 13:51:54+00:00,42.7903698236,-86.1082327366,745623.0,5873,46633,13
4828,2009-11-15 13:36:26+00:00,37.7629491833,-122.43437035,41026.0,3664,7666,13
2029,2010-08-22 02:49:39+00:00,30.2673447,-97.7398467,9475.0,1606,284,2
3888,2010-03-21 17:35:19+00:00,30.2490698167,-97.7500471473,12344.0,3023,1237,17
2181,2010-09-28 12:56:30+00:00,49.5575812947,8.1834197044,4581656.0,1722,67947,12
515,2010-09-27 01:36:59+00:00,40.4557847871,-79.9310463667,453838.0,439,36564,1
4913,2009-11-22 01:04:15+00:00,39.9546842874,-75.1682887243,106781.0,3731,16274,1
8434,2010-03-06 15:08:17+00:00,51.5184881167,-0.1257256,586754.0,5621,41277,15
272,2010-03-31 18:16:37+00:00,47.4647087167,-122.2685055833,426906.0,231,35394,18
442,2010-09-15 00:12:38+00:00,40.0762794607,-75.2068597295,107293.0,374,16344,0
9056,2010-10-09 22:29:06+00:00,41.8867379346,-87.6243288091,139335.0,5973,18991,22
9393,2010-05-14 22:40:48+00:00,41.95470205,-87.6886660833,151104.0,6128,19936,22
4893,2009-12-18 23:34:39+00:00,39.0453028667,-94.6104168833,10500.0,3714,683,23
4956,2010-06-11 20:53:53+00:00,59.40290725,17.64707058,1041042.0,3763,54345,20
4907,2009-12-05 01:21:39+00:00,40.7787453662,-73.9540679241,26211.0,3727,4547,1
9023,2010-09-08 21:20:42+00:00,39.743553483,-75.548777683,2481519.0,5959,65847,21
3299,2010-05-01 20:18:58+00:00,29.4334354167,-97.16715535,62303.0,2612,11103,20
5205,2010-08-25 16:06:09+00:00,35.3966591152,-97.5961661339,25567.0,3914,4385,16
3817,2010-03-28 13:42:31+00:00,30.2937038167,-97.7417999,38449.0,2977,7138,13
3360,2010-08-20 19:00:59+00:00,30.6113042127,-96.3180828094,976580.0,2664,52785,19
3167,2010-08-15 19:36:04+00:00,33.6375589167,-112.2311147833,359128.0,2504,32387,19
8029,2010-09-23 03:21:40+00:00,37.3359525167,-121.8927526333,14587.0,5417,1791,3
446,2010-09-16 05:30:43+00:00,37.8508567,-122.2924809833,1074800.0,378,55087,5
710,2010-07-14 23:05:24+00:00,37.2085677454,-93.292529583,9961.0,593,446,23
5914,2009-12-20 20:09:03+00:00,20.7388206667,-156.4472888833,242295.0,4347,26263,20
3328,2010-05-20 00:06:42+00:00,30.2744810333,-97.7390675167,898204.0,2637,50747,0
3382,2010-06-23 23:43:37+00:00,31.3357171333,-89.3453190167,564809.0,2677,40529,23
2045,2010-08-05 20:48:45+00:00,35.99097,-115.1024758167,994272.0,1621,53232,20
5164,2009-12-17 22:53:22+00:00,38.977976619,-94.6302752799,118924.0,3883,17368,22
7468,2010-08-10 16:36:35+00:00,33.3760158167,-112.1409800333,205354.0,5206,23748,16
1340,2010-08-29 21:22:38+00:00,39.8837904,-86.20859555,898221.0,1091,50749,21
4879,2009-12-13 23:33:05+00:00,47.6150610333,-122.3183655667,206723.0,3702,23868,23
726,2010-04-11 14:01:13+00:00,51.4408035278,0.2365493774,571560.0,607,40803,14
6112,2010-03-08 19:25:56+00:00,30.2784345667,-97.7560996167,468433.0,4468,37120,19
876,2010-09-19 04:23:25+00:00,34.1848679467,-118.3136639265,68129.0,721,11907,4
8668,2010-05-07 06:05:41+00:00,37.7644193167,-122.2434353667,13628.0,5762,1579,6
4632,2009-10-09 00:30:19+00:00,33.0873569667,-96.8407558167,40853.0,3519,7631,0
5155,2010-10-16 01:15:56+00:00,30.37140369,-97.72622269,434119.0,3878,35711,1
3615,2010-03-26 16:46:58+00:00,32.8207606,-96.788252,740183.0,2852,46481,16
3129,2010-02-01 23:32:40+00:00,42.3491718683,-71.0769090205,482492.0,2472,37624,23
976,2010-06-14 22:56:04+00:00,43.0016604167,-89.00848845,52758.0,795,9693,22
3302,2010-03-22 16:31:42+00:00,38.952005,-77.349307,714745.0,2615,45625,16
6164,2010-10-09 21:50:43+00:00,37.4836549,-122.2265004,945704.0,4504,52015,21
1254,2010-07-04 03:53:57+00:00,1.3770532,103.9542358,1270469.0,1021,59130,3
191,2010-05-06 15:04:51+00:00,37.5893837214,-122.3774009943,697107.0,162,45045,15
7293,2010-03-15 23:24:49+00:00,30.265294493,-97.7385485172,9247.0,5136,149,23
2473,2010-08-10 14:23:33+00:00,36.10180407,-86.76194411,1558381.0,1937,64047,14
8623,2010-06-27 11:28:47+00:00,39.2974431129,-94.716053009,8977.0,5736,14,11
7185,2010-01-21 10:00:07+00:00,33.50023955,-86.7940047167,418663.0,5089,35036,10
434,2010-05-19 17:25:04+00:00,30.2796828667,-97.7418208,15409.0,367,2007,17
8606,2010-07-22 16:00:24+00:00,39.71845513,-104.94143563,1198736.0,5724,57674,16
1776,2010-10-21 12:17:56+00:00,42.6282352,-82.9750463,535014.0,1413,39513,12
5808,2010-08-12 11:55:18+00:00,33.77150034,-84.38754147,721291.0,4288,45856,11
2916,2010-05-30 01:31:08+00:00,36.118931594,-115.1760721207,239380.0,2302,26111,1
4366,2010-04-18 00:51:43+00:00,44.9776330313,-93.2738614082,109221.0,3332,16488,0
3233,2010-04-17 17:20:05+00:00,36.1207515803,-115.1739692688,11100.0,2555,897,17
7254,2010-03-24 22:24:34+00:00,39.0132019256,-94.5815684922,432825.0,5118,35649,22
7706,2010-10-06 18:07:10+00:00,30.2657578172,-97.7439129353,125184.0,5300,17902,18
460,2010-01-30 01:44:36+00:00,30.2636861667,-97.8157854,9412.0,389,245,1
744,2010-10-02 10:39:49+00:00,45.4581399,9.1789983,2458289.0,624,65820,10
1198,2010-10-15 16:52:53+00:00,30.2598595366,-97.7584022284,26503.0,978,4623,16
1192,2009-12-31 23:39:20+00:00,32.8046107476,-97.1551600099,88332.0,973,14314,23
1416,2010-08-30 01:30:05+00:00,32.8563834667,-96.7693156333,195993.0,1140,23112,1
2193,2010-10-06 17:41:50+00:00,37.7846811333,-122.4729185833,545793.0,1730,39868,17
1715,2010-03-26 20:12:19+00:00,37.8700959167,-122.3013454833,72269.0,1362,12443,20
2706,2010-08-04 02:05:26+00:00,30.407445567,-97.67871505,1522855.0,2129,63518,2
1497,2010-07-01 23:52:35+00:00,19.4320057559,-99.1995350492,1038760.0,1200,54300,23
3837,2009-12-07 00:31:17+00:00,30.2913619667,-97.7349957333,16420.0,2990,2228,0
2413,2010-08-27 19:24:18+00:00,33.1476635333,-117.1989287167,352767.0,1897,32051,19
2252,2010-07-11 05:01:11+00:00,36.1608039,-86.7778314833,11074.0,1771,888,5
3770,2009-11-28 23:38:01+00:00,47.443414388,-122.3025512695,11319.0,2950,917,23
2505,2010-05-08 08:07:15+00:00,35.83832734,-78.67461788,1081688.0,1963,55207,8
267,2010-08-01 21:28:32+00:00,30.2741899361,-97.7404904366,9233.0,228,135,21
2316,2010-06-15 20:42:33+00:00,48.16839128,11.56252884,1286417.0,1823,59350,20
4560,2010-04-10 01:51:31+00:00,37.7854953014,-122.4060952663,73701.0,3460,12601,1
3992,2010-05-28 22:04:35+00:00,41.7874410169,-87.744884491,23275.0,3087,3794,22
6184,2010-04-16 02:11:30+00:00,36.1208471188,-115.1708638217,119543.0,4519,17420,2
9629,2010-08-07 21:14:49+00:00,40.6891968241,-74.0445041656,11975.0,6246,1136,21
163,2010-07-23 19:31:50+00:00,30.25087565,-97.74911095,37571.0,139,6985,19
